timestamp,ativo,direcao,preco,resultado,lucro,confirmado,score_buy,score_sell,market_quality,reasons_buy,reasons_sell,timeframe,atr,bollinger_width,distancia_ema,horario,dia_semana,mercado,trend_direction,close,ema_fast,ema_trend,rsi,macd,cci,adx,volume_ratio
2026-07-18T15:54:14.228905,GBPUSD-OTC,VENDA,1.337695,PENDENTE,0.0,False,42.10526315789473,73.68421052631578,65.0,"[""MACD bullish"", ""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""CCI negativo"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T16:02:37.945617,GBPUSD-OTC,VENDA,1.337715,PENDENTE,0.0,False,15.789473684210526,89.47368421052632,65.0,"[""Volume OK"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T18:00:57.414426,EURUSD-OTC,COMPRA,1.144055,PENDENTE,0.0,False,89.47368421052632,26.31578947368421,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""Volume OK"", ""Bollinger superior (resist\u00eancia)"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T18:38:41.969562,EURUSD-OTC,COMPRA,1.144695,PENDENTE,0.0,False,73.68421052631578,10.526315789473683,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""Volume OK""]",,,,,,,,,,,,,,,,
2026-07-18T19:12:02.671790,EURUSD-OTC,VENDA,1.146265,PENDENTE,0.0,False,26.31578947368421,73.68421052631578,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T21:41:01.577400,EURUSD-OTC,VENDA,1.140645,PENDENTE,0.0,False,36.84210526315789,89.47368421052632,65.0,"[""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T21:43:10.049088,EURUSD-OTC,VENDA,1.139245,PENDENTE,0.0,False,26.31578947368421,84.21052631578947,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK""]",,,,,,,,,,,,,,,,
2026-07-18T22:03:50.734115,GBPUSD-OTC,VENDA,1.334295,PENDENTE,0.0,False,26.31578947368421,78.94736842105263,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-19T09:21:44.567903,EURUSD-OTC,COMPRA,1.144505,PENDENTE,0.0,False,78.94736842105263,21.052631578947366,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""Volume OK"", ""Perto do suporte""]","[""Volume OK"", ""Bollinger superior (resist\u00eancia)""]",,,,,,,,,,,,,,,,
2026-07-19T09:30:04.867345,GBPUSD-OTC,COMPRA,1.332565,PENDENTE,0.0,False,89.47368421052632,36.84210526315789,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Bollinger superior (resist\u00eancia)"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
